"kNN3" "kNN4" "kNN5" "kNN6" "kNN7" "kNN8" "kNN9" "kNN10" "kNN20" "kNN30" "kNN40" "kNN50"
"Cd1d1" 9.25818670881643 9.29492151960845 9.32304304630042 9.34466377995583 9.36057670394167 9.37858501889265 9.39195032609279 9.40467013790161 9.48764839239544 9.53469519810471 9.56758919365528 9.59528833867396
"Cd1d2" 9.57644206210419 9.59819144933221 9.61678892791924 9.63078362594339 9.6413868262773 9.65272769036574 9.66132543677356 9.66921794497381 9.71808335995521 9.74519078320585 9.76417240097378 9.77983181856519
"Cd2" 7.9684930037091 8.07503419969688 8.15041214314538 8.21085996941103 8.26038832720803 8.31445941175617 8.3537702546623 8.39249252224476 8.64486071650517 8.79132492030781 8.90196028715999 8.99642101123989
"Cd200" 9.01218786195962 9.05868317712762 9.09448124794099 9.12301603087568 9.14665121487662 9.17916629787005 9.20047142689039 9.21670168400439 9.32608179189147 9.3884421713512 9.43432003646966 9.47317144447718
"Cd200r1" 9.38678853794029 9.44162390119135 9.47978331444036 9.50335155193476 9.52042195145215 9.53914436270741 9.55293313459604 9.56509788111736 9.64417817606282 9.68777028755964 9.71851318599538 9.74260842850518
"Cd200r2" 8.9348091446211 9.09983465911706 9.15297797493865 9.19496657895786 9.24088695888833 9.31198150326395 9.33316335285439 9.37378926656939 9.63057959378263 9.75145916542362 9.80901591870293 9.84365015659517
"Cd200r3" 8.44193316121632 8.95497943679441 9.36732266286515 9.49858462757472 9.58222738811564 9.69380937348568 9.80128712208457 9.84846993663412 9.98239116419411 9.98359388472576 9.98456960374205 9.98586903990961
"Cd200r4" 8.79072593568592 8.90969507149274 9.0027687225359 9.05243177017342 9.09497717449923 9.14195971703017 9.17353281237044 9.1965537035744 9.33543363832349 9.42682876536197 9.50310193105417 9.57856755005286
"Cd207" 9.47364469227073 9.4992771281385 9.52147188009711 9.54192834518908 9.56506734022149 9.60219782825987 9.63483252271173 9.67653433174657 9.81182959925772 9.84122165261232 9.85656578136407 9.86766634015019
"Cd209a" 7.88717197471114 8.01821976713137 8.11262661238207 8.19606087696634 8.26552124898564 8.3465372813531 8.38778924164496 8.42632157126084 8.66781086669887 8.78167876527735 8.86091836020759 8.92839536808594
"Cd209c" 7.15903207512641 7.276963648464 7.37813377156334 7.46177973458486 7.53242320035837 7.63211377075935 7.66181298741162 7.68621701841793 7.90828657257093 8.04342717130343 8.14564208765357 8.24016153463042
"Cd209d" 6.88551342826539 7.01108442458359 7.11785845508886 7.210888845276 7.28831226980789 7.39949171479025 7.43436360726278 7.46305029112075 7.7107162778453 7.85580158263981 7.96809710070139 8.06930752891439
"Cd209e" 9.13124675572944 9.21323053166256 9.25968499361263 9.30722550382485 9.34175155756957 9.3770209338342 9.4010975373902 9.42237340810874 9.56674806100532 9.60910297923457 9.63816142162295 9.66117167555251
"Cd209f" 9.56770443862523 9.59862148581876 9.62543264260222 9.63999393923758 9.65136371536369 9.66414231264197 9.67354450600714 9.68247697059368 9.74083106337471 9.77549293394414 9.8018377890428 9.82250283372107
"Cd22" 7.83013511612278 7.93521449345328 8.01192519884655 8.07171755772609 8.12074830191826 8.17407432705894 8.21521779786471 8.25489776155801 8.51646549871963 8.66631503020551 8.7745184024037 8.86258603056082
"Cd226" 8.0993726703993 8.23720692323187 8.32036157469521 8.38746176808998 8.44586873289064 8.5155087319529 8.55865391092485 8.60214734305119 8.93799070966932 9.13811989933365 9.28518120553827 9.41772957184656
"Cd244" 8.78583231861412 8.86770125339608 8.92730312019505 8.97054506229973 9.00409721746026 9.04102337513512 9.06799359616129 9.09369755832011 9.25521925790786 9.34018065109383 9.40384788218839 9.46197254681079
"Cd247" 7.8946898079313 8.02356997737858 8.09020661278532 8.15718983214065 8.20995899311266 8.27030389156333 8.30862001022343 8.35465772422809 8.67426618789169 8.89322291186635 9.07076279659292 9.23129042174652
"Cd248" 9.86139245706313 9.88234319237898 9.89357788616498 9.90187070194289 9.9101938553372 9.91556966181221 9.91887130932458 9.92357780132338 9.94912429257338 9.96062163984203 9.96800227036811 9.97293639072555
"Cd27" 7.46594987302409 7.58553694715316 7.67828027707488 7.74962495546561 7.80316992565758 7.86504682666831 7.91061690226953 7.95592475651509 8.25474075387331 8.42492661889485 8.54950732734383 8.6536362288534
"Cd274" 9.42070692744177 9.45367469654501 9.4791091314974 9.49726314486722 9.51111633003347 9.52548740912033 9.53724504994735 9.54815463479053 9.61914753248847 9.65861296198789 9.6862712882369 9.70907795576248
"Cd276" 9.35742309999345 9.39265313671875 9.41768904822566 9.43686097520793 9.45100865255263 9.46726247037991 9.47906266653394 9.48991821318518 9.56388642667482 9.60479906305977 9.63365009433055 9.65791148025813
"Cd28" 8.30515030135897 8.42123178161331 8.48157104878716 8.53388107500816 8.58013268016425 8.62867984988705 8.6598548046527 8.69810452466746 8.96855717762369 9.15135682395454 9.29375858134919 9.41469276715673
"Cd2ap" 9.1623435633291 9.2049000450694 9.23690618478382 9.26349959657117 9.28425513377779 9.31055762503195 9.32960697438216 9.34676121358292 9.45493043286424 9.51253730285384 9.55268310882689 9.58497631160443
"Cd2bp2" 9.68307375087019 9.70278131511905 9.71646600373235 9.72738309310025 9.73588345661259 9.74468490690979 9.75137972171926 9.75743975363896 9.79974346468164 9.82495204000175 9.84336788241755 9.85820515660993
"Cd300a" 8.55758928983403 8.63844735702794 8.69834058511458 8.74329130567443 8.77914332916202 8.81729280214453 8.84726997478735 8.87571784652387 9.06003088039596 9.16504867460614 9.24178090417234 9.30539304206244
"Cd300c" 6.40271699850105 6.54771182929476 6.6725486187716 6.77432367911793 6.8687772026995 7.02814873264724 7.08074834358056 7.12144877586952 7.42700284330484 7.60272631384715 7.7348358098583 7.85621432503109
"Cd300lb" 7.8403078450806 7.93433184211172 8.00981322373626 8.0608022791956 8.09922301669784 8.13980467745778 8.17454185579493 8.20638598487421 8.42297086643846 8.55320772991437 8.64625438604988 8.72437295056646
"Cd300ld" 7.05860981351127 7.17243972207352 7.26580806094456 7.33059358756506 7.38005459536668 7.42983730599948 7.47473681641591 7.51641022380164 7.80162919880042 7.98332928538999 8.11746699124944 8.23172651683777
"Cd300lf" 6.94614523363195 7.0726112119802 7.1787002203205 7.25031066936448 7.30471824689301 7.36343003856683 7.40949940851562 7.45338299185667 7.75081290732904 7.92886412606098 8.05358780673735 8.15851068081301
"Cd300lg" 7.65280603928132 7.80031350295804 7.91335636044089 8.004264653729 8.07504195532737 8.15592633445479 8.21854672046901 8.28253826577256 8.68431108430357 8.87124673745821 8.9910792201374 9.08684959998228
"Cd302" 8.81642049115958 8.87325576733594 8.91738912345416 8.9505157599505 8.97624371289252 9.00586164756031 9.02749077529803 9.04756597204684 9.18952790506139 9.27618687496446 9.34113558443338 9.39528692294971
"Cd320" 8.55677428474305 8.62664998656551 8.67924828189901 8.72041974117943 8.75118548688397 8.7846366453924 8.81067538248876 8.83529137621185 8.99680405984281 9.08889744304652 9.15740114413754 9.21521665320155
"Cd33" 7.49737002351462 7.59929093707018 7.68316421910129 7.74061252866892 7.78364049052472 7.82969587545661 7.86911773922197 7.90620211745178 8.1543639178888 8.30039851216384 8.40268816115232 8.48751419132014
"Cd34" 6.82605264431998 6.9821642468203 7.0980154339997 7.18773029932468 7.25562520516191 7.33410027147271 7.38952928120875 7.44319560470755 7.79514982941435 7.99376454672902 8.13978798385297 8.26167677365191
"Cd36" 9.37575343704852 9.4215522089693 9.45441233870412 9.48102882174708 9.50417242147645 9.52979842549415 9.55398320814172 9.57833786157855 9.72248656414187 9.77426217950575 9.80191235871144 9.82121955856429
"Cd38" 8.18140698715005 8.2701372920368 8.33676056004077 8.38838201634734 8.42910317584074 8.47252619179862 8.50683650068426 8.53939776071922 8.7484685580956 8.86602308863108 8.95251946540797 9.0236669216585
"Cd3d" 8.38760254103393 8.50138364376096 8.56022342915056 8.61476249155541 8.65346253362619 8.69533780447057 8.72475393405961 8.76123446713756 9.01944296611248 9.21696686653698 9.37232402414445 9.49711555089183
"Cd3e" 7.77747332182837 7.92779651395432 8.01363371889997 8.09003248692257 8.14429919978878 8.20060629343073 8.2414995006776 8.29007204490064 8.65096019609001 8.93488736730286 9.1598184987456 9.33998038785578
"Cd3eap" 8.89556035926764 8.9505233191524 8.99232949924622 9.02377325230978 9.04868061762213 9.07575343413887 9.09663388292451 9.1165730782104 9.24669083518874 9.32100778288108 9.37577338324485 9.42019580628185
"Cd3g" 7.86170017266374 8.00933090144373 8.08977955276038 8.16296865894893 8.21518946117961 8.27108396013612 8.31002921542013 8.35839710528488 8.70622869881776 8.97428363088814 9.18402116515315 9.35415534714973
"Cd4" 7.94367716412857 8.02958445308898 8.10128790340815 8.15773750467539 8.20554316856534 8.2780806869153 8.30579814996199 8.32741276863732 8.51764839109123 8.64217172619946 8.73604681580537 8.81546259520677
"Cd40" 8.66325268891156 8.73211741681177 8.78309295139905 8.82274004608708 8.8542423400232 8.88869456405991 8.91499004593241 8.93950006060933 9.10555833741194 9.20007812529354 9.26760284805137 9.32257972269716
"Cd40lg" 8.72815662015506 8.81150739736219 8.85627409619387 8.89380521785992 8.92589395788886 8.95761107210287 8.98399497305541 9.0085172552149 9.19680434169834 9.34578850297764 9.468175579302 9.57313337632951
"Cd46" 9.82735408123907 9.83988680915636 9.84758475979614 9.85262084966696 9.8568050984338 9.8620579142766 9.86651658008297 9.8699319015888 9.8938977523851 9.90758280262279 9.91745518846863 9.9250905676716
"Cd48" 8.82524392976019 8.88722091568141 8.93792206369156 8.9751765033936 9.00301643832084 9.03318595942656 9.05768142863563 9.08177007935851 9.2357742401842 9.32009499519828 9.37949619717974 9.42833072423868
"Cd5" 8.73065570491338 8.81300321128775 8.86389546117595 8.91123018736605 8.94468228923181 8.97818235116278 9.00161511471095 9.03047150916657 9.24140368895414 9.40166587816744 9.52843908898463 9.63108335638992
"Cd55" 8.60492382313235 8.67589200921851 8.72942753306598 8.77065117786599 8.80347823071204 8.84005210428388 8.86823298772963 8.89432050845638 9.06407146713539 9.15975654727771 9.230086019858 9.28818422178823
"Cd59a" 8.89428261110862 8.95192952198245 8.99597928727739 9.02898015500119 9.05481855732345 9.08252615043115 9.10488893610826 9.12549562006036 9.2567100001546 9.3293962478219 9.38163337950441 9.42548445674479
"Cd59b" 9.23777791478821 9.27695652150419 9.30597108928271 9.32850755426686 9.34595096089368 9.36548046592777 9.37965385652403 9.39385070897391 9.48203568473808 9.53182396793708 9.5675583573081 9.59738567200993
"Cd5l" 9.56953950038299 9.6366718226231 9.71269072328043 9.73994726733837 9.75293153298676 9.77108298079626 9.78851935159084 9.80764071293794 9.87413196893538 9.89301720695411 9.90569844506513 9.91475722360554
"Cd6" 8.46414522172281 8.56583094048931 8.61796169499049 8.66649202515022 8.70234498773388 8.74092375347014 8.76831748708286 8.80330806586581 9.04763906567631 9.24382191890263 9.40193274498749 9.52782608352786
"Cd63" 7.51884925198514 7.64744189483804 7.74272953187139 7.81665102886489 7.87536489439931 7.93980273265521 7.98857623648576 8.0349372369865 8.3404928080647 8.51659257328877 8.64420666191199 8.7478805065939
"Cd68" 8.18587978847119 8.28286173274335 8.35784990538004 8.41678273588566 8.46522211726969 8.52757447456791 8.56841854001899 8.60660967181658 8.85427883066744 8.98372690111052 9.07437568202228 9.15132943174661
"Cd69" 9.00853169366065 9.05706684655322 9.09301836849115 9.12051089000967 9.14191596158251 9.16525739685476 9.18394442151042 9.20175881266675 9.3165111807477 9.38146556859163 9.42681900745939 9.46450015286262
"Cd7" 7.25613976799117 7.40845133992985 7.50633169318553 7.59286677337425 7.6713044225852 7.78752291016576 7.83711670592379 7.88380038355028 8.1976742368797 8.38281782302759 8.52991466508419 8.66936133655524
"Cd72" 8.47426625913559 8.54817977662246 8.60429721342564 8.64664170898576 8.67973688985821 8.71492057052196 8.7435345341415 8.7712850093677 8.95242143368514 9.05551202738615 9.12763708563812 9.18646198740485
"Cd79a" 6.74615492977671 6.90594946008443 7.02319959221848 7.11473714653323 7.1890435253546 7.27095598076628 7.33322811251019 7.39316128051949 7.7879499608489 8.0139726370432 8.17611603021209 8.30805675219158
"Cd80" 9.36982668412817 9.40748984968214 9.43360942940621 9.45411551491395 9.46760586355273 9.48400439928481 9.49919579620695 9.51582300072027 9.60006070225429 9.64346384126898 9.67227993469416 9.69601302682065
"Cd82" 9.72247240878895 9.74161903076299 9.75300830224012 9.7624628743907 9.77020328081197 9.77870903463402 9.78528967138153 9.79118471976893 9.83395927064066 9.85785476256383 9.87536721267952 9.89061562964973
"Cd83" 8.2811437207387 8.36589383580828 8.42765482585178 8.47790518532699 8.51639265225984 8.5608382262206 8.59620612497241 8.63052312142961 8.8523865010081 8.97010193575183 9.05290626016879 9.12126210161687
"Cd84" 9.44760082394739 9.47926508217595 9.50183343069587 9.51863185427232 9.53165557284733 9.54740096847216 9.55798575697267 9.56790216615849 9.63197939830838 9.66946391715202 9.6971797843962 9.72157961155708
"Cd86" 9.44020173460216 9.47332178956147 9.4972521296238 9.51778407659684 9.53313560624901 9.55045650370028 9.56668251556449 9.58242820402824 9.67929737946116 9.72388442651524 9.75308024571588 9.77592188611318
"Cd8a" 8.4086759325995 8.49979990047526 8.55880574354955 8.61248872931635 8.65568036587585 8.71186890083293 8.73971429535057 8.77019940146912 8.9904456668414 9.15491484439587 9.28458204227506 9.392931512228
"Cd8b1" 8.14083509277217 8.2401111435868 8.30828667571105 8.36989438515682 8.41588386873818 8.47316433660539 8.50317803432369 8.53283616804524 8.76280373900295 8.9353105503685 9.0726080640433 9.18674851105755
"Cd93" 8.51186877507545 8.59036846136102 8.65036931611801 8.69592621950106 8.72956193074656 8.76749818597819 8.79474355247642 8.82125565376845 8.99710346906185 9.09700881982351 9.16982007698626 9.23138103099131
"Cd96" 8.59330492413846 8.66861814865337 8.72103748718586 8.76584898084932 8.79961994575445 8.83946122016764 8.86697246153403 8.89594416210657 9.09510338009214 9.21555993949297 9.30506303252956 9.38094370783056
"Cd99l2" 9.42389099108507 9.45485308688994 9.47685488075254 9.49471375386569 9.50775352697321 9.52285641892099 9.53446866705161 9.54526445661349 9.61391496342604 9.65175047212108 9.67865958076314 9.70080668688022
"Cda" 9.80543767713075 9.82209945320034 9.83257207335394 9.84214294178714 9.84943073671852 9.85946854616268 9.86597601526129 9.87153421546993 9.89873056966588 9.91456867166942 9.92492424312077 9.93281397242552
"Cdadc1" 9.63636931691163 9.65459249434018 9.66793600877419 9.67841469555679 9.68704123313637 9.69662267045461 9.70332495858568 9.70988153688973 9.75567073141504 9.78365404212681 9.80495076663829 9.82190689012454
"Cdan1" 9.51424936698921 9.54056397969466 9.56169334768389 9.578090488006 9.58964738007937 9.60187916628822 9.61136207325974 9.62028680953713 9.68263300742697 9.71949183780563 9.74675951851554 9.76937197036714
"Cdc123" 9.26632261416047 9.3018738297831 9.32975665647649 9.35116441671373 9.3676117096025 9.38599514081366 9.39968538340129 9.41228259079616 9.50018233285737 9.55350014519989 9.59366684892511 9.62660843990859
"Cdc14a" 9.72385607660168 9.74047977369465 9.75258894672859 9.76111765264522 9.7675947407614 9.77425411674741 9.77941831663956 9.78434794851742 9.817328942825 9.83676963611974 9.85085208150995 9.86190632421975
"Cdc14b" 9.15218782504814 9.19044907320488 9.22479301751326 9.24940769891862 9.27209216326758 9.30211899179538 9.31331466940944 9.32255118617529 9.40708214190785 9.45468087173616 9.49017796137609 9.5216457371328
"Cdc16" 9.1142015407618 9.15546492420244 9.18749614945602 9.21187147160836 9.23049983060712 9.25097846471685 9.26659976183562 9.28156314422619 9.38356089834928 9.44445947034607 9.49008448544077 9.52829704052906
"Cdc20" 8.52707741346564 8.61546679535185 8.6810916105878 8.73269346284114 8.77407409308186 8.81428903227339 8.84486661438034 8.87245157972905 9.06915572136844 9.19069907710523 9.28232784821725 9.35878604501438
"Cdc23" 9.20026836781782 9.2408744315971 9.27235577048664 9.29577088676311 9.31371775531018 9.33304255693992 9.34788659074721 9.36129076900404 9.45638622013185 9.51231946943381 9.55432000485762 9.58918976913934
"Cdc25a" 8.89026542870765 8.94543983087216 8.98843377450424 9.02207151590412 9.04904387104441 9.07664586496271 9.09780415906571 9.11770308029797 9.2644359736272 9.35717997110944 9.42557700148502 9.48038923271116
"Cdc25b" 9.18698025509018 9.23675622030063 9.27400069225503 9.30458421599764 9.32936561819394 9.35323138719186 9.37081502715758 9.38615928427171 9.49794679443558 9.56232816092056 9.60964564551102 9.64836940521899
"Cdc25c" 8.70503239024367 8.79273099500583 8.85372647120523 8.90307722206928 8.94299061268739 8.98163953832132 9.00947173625425 9.0340636169597 9.21146497114564 9.318244213316 9.3992277252124 9.46671458561539
"Cdc26" 9.23899633900518 9.2750453342444 9.30348714866324 9.32450756901446 9.34003070711834 9.35742734360732 9.37108268843604 9.38369828599171 9.46794294740971 9.5170266487435 9.55332026378444 9.58370364568069
