"","S.Score","G2M.Score","Phase"
"B10.D042044.3_9_M.1.1",-0.739622279912544,-0.440644684125053,"G1"
"B10.D042479.3_8_M.1.1",1.90294242746551,2.95823789332025,"G2M"
"B10.D045139.3_39_F.1.1",-0.431724432548417,-0.145686550631617,"G1"
"B10.D045140.3_38_F.1.1",0.457901968252464,1.1523372320985,"G2M"
"B10.MAA000596.3_9_M.1.1",2.69384178504591,0.0535007666079337,"S"
"B10.MAA000600.3_8_M.1.1",1.4313812939314,-0.758681401135151,"S"
"B10.MAA000639.3_9_M.1.1",-0.575555300971386,-0.500041194931447,"G1"
"B10.MAA000652.3_10_M.1.1",-0.495460104673116,-0.625392521987087,"G1"
"B10.MAA000844.3_10_M.1.1",-0.213769040759785,-0.473097919771985,"G1"
"B10.MAA000848.3_10_M.1.1",2.62828186047865,0.690720988196059,"S"
"B10.MAA001883.3_39_F.1.1",1.62538592082994,-0.445847629077628,"S"
"B10.MAA001884.3_38_F.1.1",-0.507844530896667,-0.606565820562118,"G1"
"B10.MAA001887.3_39_F.1.1",1.88609183954553,-0.336749249914746,"S"
"B11.D042044.3_9_M.1.1",-0.780158039700667,-0.630778436677589,"G1"
"B11.D042193.3_8_M.1.1",-0.367687709131841,-0.424922188351196,"G1"
"B11.D042479.3_8_M.1.1",2.50495712581117,3.08807739663644,"G2M"
"B11.D045140.3_38_F.1.1",1.83877809386317,0.684039035451734,"S"
"B11.MAA000409.3_10_M.1.1",-1.43553487663206,2.78846329429572,"G2M"
"B11.MAA000596.3_9_M.1.1",1.94153298335843,0.595607641898023,"S"
"B11.MAA000600.3_8_M.1.1",-0.775896571937399,-0.947949855896675,"G1"
"B11.MAA000639.3_9_M.1.1",-0.68172395224131,-0.683333117066908,"G1"
"B11.MAA000652.3_10_M.1.1",-0.369222202721277,-0.457729333344934,"G1"
"B11.MAA000844.3_10_M.1.1",-0.0834471525088246,-0.530391536321326,"G1"
"B11.MAA000848.3_10_M.1.1",-1.00161872891941,-1.06141035689502,"G1"
"B11.MAA001844.3_38_F.1.1",1.82644134393634,0.398265062290952,"S"
"B11.MAA001884.3_38_F.1.1",-0.556021159727153,-0.615726836967461,"G1"
"B11.MAA001887.3_39_F.1.1",-0.687626040990606,-1.23739630670711,"G1"
"B12.D041912.3_8_M.1.1",-0.965267528959102,-1.18443508357339,"G1"
"B12.D042193.3_8_M.1.1",-1.21798173342327,-0.742572549188157,"G1"
"B12.D042467.3_9_M.1.1",-0.808914334377033,-0.788577511065938,"G1"
"B12.D042479.3_8_M.1.1",-0.525528840865479,-0.215085665224921,"G1"
"B12.MAA000409.3_10_M.1.1",-0.660391900065107,-0.384812254133013,"G1"
"B12.MAA000600.3_8_M.1.1",-0.622193704140728,-0.625679292541325,"G1"
"B12.MAA000652.3_10_M.1.1",-0.475050665739811,-0.266816792613416,"G1"
"B12.MAA000848.3_10_M.1.1",-0.827540084283509,-0.5826275622599,"G1"
"B12.MAA001844.3_38_F.1.1",-0.724511987465858,2.64628089345948,"G2M"
"B12.MAA001883.3_39_F.1.1",1.54093955286225,3.38362753275638,"G2M"
"B12.MAA001884.3_38_F.1.1",-0.374411917176017,-0.776474738742014,"G1"
"B12.MAA001887.3_39_F.1.1",-1.14762474557474,-1.14284616372343,"G1"
"B13.D041912.3_8_M.1.1",-1.23088581079257,-0.787454455912037,"G1"
"B13.D042044.3_9_M.1.1",1.64589953280663,1.01165914382482,"S"
"B13.D042193.3_8_M.1.1",-0.561316925568269,-0.564545821543228,"G1"
"B13.D042479.3_8_M.1.1",-0.648715610196439,-0.65070661420792,"G1"
"B13.D045140.3_38_F.1.1",-0.378959085624601,-0.18402278337177,"G1"
"B13.MAA000409.3_10_M.1.1",-0.671262638603426,-0.379732572915291,"G1"
"B13.MAA000596.3_9_M.1.1",1.04564133475853,2.31004395239094,"G2M"
"B13.MAA000600.3_8_M.1.1",0.203053617722927,-0.961175351474993,"S"
"B13.MAA000652.3_10_M.1.1",-0.781037745685679,-0.808537085969067,"G1"
"B13.MAA000844.3_10_M.1.1",-0.76095414560517,-0.405991136229782,"G1"
"B13.MAA000848.3_10_M.1.1",-0.735394826422026,-0.994374279293527,"G1"
"B13.MAA001844.3_38_F.1.1",1.31284753128712,-0.945079100062917,"S"
"B13.MAA001883.3_39_F.1.1",-0.36757518641503,0.064114085690389,"G2M"
"B13.MAA001884.3_38_F.1.1",-0.532751739554491,-0.367371805402959,"G1"
"B13.MAA001887.3_39_F.1.1",2.0624303720092,-0.55164760038645,"S"
"B14.D041912.3_8_M.1.1",-1.10861867467965,-0.755776133574126,"G1"
"B14.D042044.3_9_M.1.1",-0.762014413257965,-0.651321475760091,"G1"
"B14.D042193.3_8_M.1.1",-0.80498994250996,-0.465519131942235,"G1"
"B14.MAA000409.3_10_M.1.1",-0.947352642675979,-0.580475078333848,"G1"
"B14.MAA000596.3_9_M.1.1",2.53601778391871,-0.250626719888693,"S"
"B14.MAA000600.3_8_M.1.1",1.66390792340928,0.0143662188452613,"S"
"B14.MAA000639.3_9_M.1.1",1.91979677212842,0.905838806716246,"S"
"B14.MAA000652.3_10_M.1.1",-0.707033635033196,-0.362019538665176,"G1"
"B14.MAA000844.3_10_M.1.1",-0.879311710744877,-0.511342497584277,"G1"
"B14.MAA000848.3_10_M.1.1",-0.872569649285932,-0.735024060803505,"G1"
"B14.MAA001883.3_39_F.1.1",-0.984865255470297,-0.635219994910661,"G1"
"B14.MAA001884.3_38_F.1.1",-0.609549115170765,-0.517639580516511,"G1"
"B14.MAA001887.3_39_F.1.1",-0.568318721076875,-1.06590169382151,"G1"
"B15.D041912.3_8_M.1.1",0.629758798453357,2.35031456506556,"G2M"
"B15.D042044.3_9_M.1.1",-0.673267387079904,-0.715351093426449,"G1"
"B15.D042193.3_8_M.1.1",-0.678814990627375,-0.237372409252464,"G1"
"B15.D042479.3_8_M.1.1",-0.488787557407753,-0.586762074953045,"G1"
"B15.MAA000409.3_10_M.1.1",-0.5340004266347,-0.532233016015904,"G1"
"B15.MAA000596.3_9_M.1.1",-0.87820664211268,-0.723734720825569,"G1"
"B15.MAA000600.3_8_M.1.1",-0.705417788009648,-0.681153698847703,"G1"
"B15.MAA000639.3_9_M.1.1",-1.01334084424827,-0.845149509245012,"G1"
"B15.MAA000652.3_10_M.1.1",-0.566312134874359,-0.565866540996459,"G1"
"B15.MAA000844.3_10_M.1.1",-0.571712583004637,-0.685655803784746,"G1"
"B15.MAA000848.3_10_M.1.1",-0.856627173793507,-0.859376289737172,"G1"
"B15.MAA001883.3_39_F.1.1",-0.684814899030255,-0.542046271445836,"G1"
"B15.MAA001884.3_38_F.1.1",-0.624361585510659,-0.0970188835601472,"G1"
"B16.D041912.3_8_M.1.1",-0.874990159071503,-0.554932848209178,"G1"
"B16.D042044.3_9_M.1.1",-0.660153677827675,3.86957671429921,"G2M"
"B16.D042193.3_8_M.1.1",-0.60404976433297,4.18764659080943,"G2M"
"B16.D042479.3_8_M.1.1",-0.694922963506221,-0.547050296104011,"G1"
"B16.D045140.3_38_F.1.1",-0.512902940977775,-0.32622835067943,"G1"
"B16.MAA000409.3_10_M.1.1",-0.785336546244995,-0.346812640435886,"G1"
"B16.MAA000600.3_8_M.1.1",0.452633968226263,2.4858069659673,"G2M"
"B16.MAA000639.3_9_M.1.1",-0.394433364087622,-0.263760886790411,"G1"
"B16.MAA000652.3_10_M.1.1",-0.55092808417045,0.477852449379087,"G2M"
"B16.MAA000844.3_10_M.1.1",-0.657544392805479,-0.593725725009865,"G1"
"B16.MAA000848.3_10_M.1.1",0.667137573025582,-0.555242264408905,"S"
"B16.MAA001883.3_39_F.1.1",-0.563627564376819,-0.622437034609496,"G1"
"B16.MAA001884.3_38_F.1.1",2.67604231654947,2.26135772205613,"S"
"B16.MAA001887.3_39_F.1.1",2.23474217668425,1.0930930846767,"S"
"B16.MAA001888.3_39_F.1.1",2.06062577959858,0.496991630857182,"S"
"B17.D041912.3_8_M.1.1",-0.496267269899376,-0.260862345058211,"G1"
"B17.D042044.3_9_M.1.1",-0.691082603274503,-0.74684435982088,"G1"
"B17.D042479.3_8_M.1.1",-0.214508053588062,-0.613252086533735,"G1"
"B17.D045140.3_38_F.1.1",-0.718375884271709,-0.408898630262259,"G1"
"B17.MAA000409.3_10_M.1.1",-0.799947416979153,-0.480871398153947,"G1"
"B17.MAA000596.3_9_M.1.1",0.602229100295024,2.72357143584761,"G2M"
"B17.MAA000600.3_8_M.1.1",2.20627184763667,0.000817651776104711,"S"
"B17.MAA000639.3_9_M.1.1",-0.696137507647221,-0.414594516842919,"G1"
"B17.MAA000652.3_10_M.1.1",0.461738884054593,3.63336748005456,"G2M"
"B17.MAA000844.3_10_M.1.1",-0.217824673002128,-0.136798281041197,"G1"
"B17.MAA000848.3_10_M.1.1",2.00368188716568,-0.289775443474944,"S"
"B17.MAA001844.3_38_F.1.1",-0.516631679654494,-0.936026962039453,"G1"
"B17.MAA001883.3_39_F.1.1",-0.531850476375109,-0.414528481530168,"G1"
"B17.MAA001884.3_38_F.1.1",-0.453532810216972,-0.705624113241798,"G1"
"B17.MAA001887.3_39_F.1.1",0.389972151951083,-1.20041449443679,"S"
"B18.D041912.3_8_M.1.1",-0.621274398369884,-0.204185626250168,"G1"
"B18.D042044.3_9_M.1.1",3.4702413079251,0.304026473836188,"S"
"B18.D042193.3_8_M.1.1",-0.617893829743317,-0.449078338869285,"G1"
"B18.D042479.3_8_M.1.1",2.71988188807616,2.00191377316326,"S"
"B18.D045139.3_39_F.1.1",-0.600926113495997,-0.133409371897091,"G1"
"B18.MAA000409.3_10_M.1.1",-0.974422720355427,-0.399207312652562,"G1"
"B18.MAA000596.3_9_M.1.1",-0.87198508875414,-1.09178745392927,"G1"
"B18.MAA000600.3_8_M.1.1",2.01668750116238,-0.401304510254539,"S"
"B18.MAA000639.3_9_M.1.1",-0.426977796173786,-0.392508703844257,"G1"
"B18.MAA000652.3_10_M.1.1",0.650649933798767,4.09550747697901,"G2M"
"B18.MAA000844.3_10_M.1.1",-0.344770363501266,-0.288230102743399,"G1"
"B18.MAA000848.3_10_M.1.1",1.68280278646631,1.03722252492555,"S"
"B18.MAA001842.3_38_F.1.1",-0.726928747352506,-0.125673320107415,"G1"
"B18.MAA001883.3_39_F.1.1",-0.839977936015688,-0.291370371967535,"G1"
"B18.MAA001884.3_38_F.1.1",-0.381938411763062,-0.781249610660563,"G1"
"B18.MAA001887.3_39_F.1.1",1.06029562021983,-0.903598268640046,"S"
"B19.D041912.3_8_M.1.1",-0.631288342619574,-0.167766632983243,"G1"
"B19.D042044.3_9_M.1.1",-0.546811997600315,-0.406190585678512,"G1"
"B19.D042193.3_8_M.1.1",-0.360834014288036,-0.565608664770199,"G1"
"B19.D042479.3_8_M.1.1",-0.47074236174187,-0.298470029400244,"G1"
"B19.D045140.3_38_F.1.1",-0.423823248816677,0.114630205038281,"G2M"
"B19.MAA000409.3_10_M.1.1",-0.629647927424171,-0.551098759614836,"G1"
"B19.MAA000596.3_9_M.1.1",1.83738098317325,-0.62195788362437,"S"
"B19.MAA000600.3_8_M.1.1",2.16966024580296,0.436090778701651,"S"
"B19.MAA000639.3_9_M.1.1",-0.669116393139891,-0.0274528269125048,"G1"
"B19.MAA000652.3_10_M.1.1",-0.614271331876657,-0.68578518438046,"G1"
"B19.MAA000844.3_10_M.1.1",-0.381534208793176,-0.39358588303258,"G1"
"B19.MAA000848.3_10_M.1.1",0.460212382774009,1.83634600283537,"G2M"
"B19.MAA001844.3_38_F.1.1",-0.715288311958403,-0.962890456907179,"G1"
"B19.MAA001883.3_39_F.1.1",-0.979666032011991,-1.16919481959486,"G1"
"B19.MAA001884.3_38_F.1.1",-0.601793286645547,-0.496531286804719,"G1"
"B19.MAA001887.3_39_F.1.1",-0.460479361279172,1.41269737153811,"G2M"
"B2.D041912.3_8_M.1.1",0.25001459082672,2.48560477044976,"G2M"
"B2.D042044.3_9_M.1.1",1.54769478304977,-0.44570261874528,"S"
"B2.D042193.3_8_M.1.1",-0.745801271600489,-0.278866135305841,"G1"
"B2.D042479.3_8_M.1.1",-0.378486672823809,-0.66044669158272,"G1"
"B2.MAA000600.3_8_M.1.1",1.78993236126319,1.73615444660192,"S"
"B2.MAA000639.3_9_M.1.1",-0.621536257518471,-0.42301989192096,"G1"
"B2.MAA000844.3_10_M.1.1",2.42326166658611,1.07851376275951,"S"
"B2.MAA000848.3_10_M.1.1",1.10853476470664,-0.837722034828554,"S"
"B2.MAA001842.3_38_F.1.1",-0.245001435286146,-0.657856424765632,"G1"
"B2.MAA001844.3_38_F.1.1",0.327926406309593,-0.918428469560446,"S"
"B2.MAA001883.3_39_F.1.1",-0.792685712957536,-0.344258315798662,"G1"
"B2.MAA001884.3_38_F.1.1",-0.858034537325876,3.07580953567428,"G2M"
"B2.MAA001887.3_39_F.1.1",1.03213098121654,1.99917058496378,"G2M"
"B2.MAA001888.3_39_F.1.1",-1.33297954538276,-0.884788502496869,"G1"
"B20.D041912.3_8_M.1.1",-0.743621806952585,-0.133977653786137,"G1"
"B20.D042044.3_9_M.1.1",0.888623601640195,2.58948619218962,"G2M"
"B20.D042193.3_8_M.1.1",-0.624800343810452,-0.753647112794712,"G1"
"B20.D042479.3_8_M.1.1",-0.438343120020214,-0.592841394335461,"G1"
"B20.D045139.3_39_F.1.1",-1.01041570553049,-0.890881553768171,"G1"
"B20.D045140.3_38_F.1.1",-0.803975450446814,-0.334065967082673,"G1"
"B20.MAA000409.3_10_M.1.1",-0.746029267022063,-0.432793733343218,"G1"
"B20.MAA000600.3_8_M.1.1",-0.71051230640068,-1.21233052507402,"G1"
"B20.MAA000639.3_9_M.1.1",-0.773721993338511,-0.382283951620309,"G1"
"B20.MAA000652.3_10_M.1.1",-0.514711851187504,-0.400046585343768,"G1"
"B20.MAA000848.3_10_M.1.1",0.274453541510411,-0.744703573628406,"S"
"B20.MAA001883.3_39_F.1.1",-0.569922809492673,-0.376138854386768,"G1"
"B20.MAA001884.3_38_F.1.1",-0.00617497345279405,-0.0889165411319041,"G1"
"B20.MAA001887.3_39_F.1.1",2.03602136195154,0.0018726543380958,"S"
"B21.D041912.3_8_M.1.1",-0.69737072520458,-0.308974225859819,"G1"
"B21.D042044.3_9_M.1.1",-0.263573177844364,-0.755205122170951,"G1"
"B21.D042193.3_8_M.1.1",-1.16612041747757,-0.796341969012593,"G1"
"B21.D042479.3_8_M.1.1",-0.531340498104489,-0.530688857739943,"G1"
"B21.D045140.3_38_F.1.1",-0.364424012249473,-0.166358882536001,"G1"
"B21.MAA000409.3_10_M.1.1",-0.853304009738787,-0.426001112874074,"G1"
"B21.MAA000596.3_9_M.1.1",-0.879222290127176,-0.535898926053389,"G1"
"B21.MAA000600.3_8_M.1.1",-0.634099156465234,-0.563844261706354,"G1"
"B21.MAA000639.3_9_M.1.1",-0.798826992144462,-0.222257937636766,"G1"
"B21.MAA000652.3_10_M.1.1",-0.545847690650532,-0.540696347387012,"G1"
"B21.MAA000844.3_10_M.1.1",2.32224996729649,-0.540300696630377,"S"
"B21.MAA000848.3_10_M.1.1",-0.580962801525938,-1.09503044679272,"G1"
"B21.MAA001883.3_39_F.1.1",-0.590886082189775,-0.610731896531857,"G1"
"B21.MAA001884.3_38_F.1.1",-0.248416422827664,0.560701111729688,"G2M"
"B21.MAA001888.3_39_F.1.1",-0.376765789532074,1.78485278525072,"G2M"
"B22.D041912.3_8_M.1.1",-0.589977825116614,-0.256743253517455,"G1"
"B22.D042044.3_9_M.1.1",-0.439766146693527,-0.64441593886552,"G1"
"B22.D042193.3_8_M.1.1",-0.331291734248129,-0.815487249937961,"G1"
"B22.D042467.3_9_M.1.1",-0.691129237992572,-0.634881644594573,"G1"
"B22.D042479.3_8_M.1.1",1.40252596076331,3.47140362202193,"G2M"
"B22.D045139.3_39_F.1.1",-0.801665578268342,-0.307925538625939,"G1"
"B22.D045140.3_38_F.1.1",-0.603162632172137,-0.802049459437453,"G1"
"B22.MAA000409.3_10_M.1.1",-0.873606715642731,-0.550307377730908,"G1"
"B22.MAA000596.3_9_M.1.1",0.740630598769256,-1.10268192880263,"S"
"B22.MAA000600.3_8_M.1.1",-1.18819836904623,-1.18666682547291,"G1"
"B22.MAA000639.3_9_M.1.1",0.00925456055598817,2.96074326212405,"G2M"
"B22.MAA000652.3_10_M.1.1",-0.789704252261475,-0.671222409260977,"G1"
"B22.MAA000844.3_10_M.1.1",-0.108193409997509,-0.273894746126791,"G1"
"B22.MAA000848.3_10_M.1.1",-0.56906484163714,-1.00568845662288,"G1"
"B22.MAA001844.3_38_F.1.1",-0.169586310234706,-0.221668295920626,"G1"
"B22.MAA001883.3_39_F.1.1",-0.747576256438652,-0.853729080889991,"G1"
"B22.MAA001884.3_38_F.1.1",-0.435208960592163,-0.676543432468842,"G1"
"B22.MAA001887.3_39_F.1.1",-0.334662644420083,-0.309502905076948,"G1"
"B3.D041912.3_8_M.1.1",1.58768614658536,0.146165033378119,"S"
"B3.D042044.3_9_M.1.1",-0.505533449599096,-1.00710914991015,"G1"
"B3.D042479.3_8_M.1.1",1.63257737831324,2.91008772971434,"G2M"
"B3.D045139.3_39_F.1.1",-0.90794332350166,-0.923804389916827,"G1"
"B3.MAA000409.3_10_M.1.1",1.73190827540931,2.38077380867955,"G2M"
"B3.MAA000596.3_9_M.1.1",-0.0402331657772796,-1.14510928461528,"G1"
"B3.MAA000600.3_8_M.1.1",-0.728934421125178,-0.828713607701705,"G1"
"B3.MAA000652.3_10_M.1.1",-0.238367658633279,-0.301814603777727,"G1"
"B3.MAA000844.3_10_M.1.1",-0.354989204601368,0.119199528210529,"G2M"
"B3.MAA000848.3_10_M.1.1",2.18823804452834,-0.264171517388247,"S"
"B3.MAA001844.3_38_F.1.1",-0.222176415733944,-0.601973179598772,"G1"
"B3.MAA001883.3_39_F.1.1",-0.965256314693765,-0.818871999488569,"G1"
"B3.MAA001884.3_38_F.1.1",-1.05994337522613,-0.478452322768418,"G1"
"B3.MAA001887.3_39_F.1.1",1.83041692276858,0.193305460307313,"S"
"B3.MAA001888.3_39_F.1.1",-0.848648163114666,-1.04956496989927,"G1"
"B4.D041912.3_8_M.1.1",-0.931130410561872,-0.800838395808954,"G1"
"B4.D042044.3_9_M.1.1",-0.487991273657422,-0.362639303467872,"G1"
"B4.D042479.3_8_M.1.1",-0.795131049201924,-0.891360208433465,"G1"
"B4.D045140.3_38_F.1.1",1.68162992612529,0.880293595830766,"S"
"B4.MAA000409.3_10_M.1.1",-0.807918146759839,-0.0677865532581132,"G1"
"B4.MAA000596.3_9_M.1.1",2.56256608483049,0.779170671449072,"S"
"B4.MAA000600.3_8_M.1.1",0.782498969490604,-1.08901621230174,"S"
"B4.MAA000639.3_9_M.1.1",-0.689336646784282,-0.370695833101589,"G1"
"B4.MAA000652.3_10_M.1.1",-0.599406989272858,-0.551532690256142,"G1"
"B4.MAA000844.3_10_M.1.1",-0.644785846650276,-0.228207595064146,"G1"
"B4.MAA000848.3_10_M.1.1",1.68056230995186,0.604608525393807,"S"
"B4.MAA001883.3_39_F.1.1",-0.534810208470144,-0.881310880741811,"G1"
"B4.MAA001884.3_38_F.1.1",0.633194164341507,-0.565760550302454,"S"
"B5.D041912.3_8_M.1.1",-0.780847532261461,3.0861002404547,"G2M"
"B5.D042044.3_9_M.1.1",-0.605084622904288,-0.729525144722882,"G1"
"B5.D042193.3_8_M.1.1",-0.381535660029369,-0.511720048255788,"G1"
"B5.D042479.3_8_M.1.1",3.05871050464123,1.14308974312164,"S"
"B5.D045140.3_38_F.1.1",-0.925637589876612,-0.837087253054087,"G1"
"B5.MAA000409.3_10_M.1.1",-0.578821025140165,-0.306427171144897,"G1"
"B5.MAA000600.3_8_M.1.1",1.09884900149671,1.62278636100526,"G2M"
"B5.MAA000639.3_9_M.1.1",-0.690085374260322,-0.525737411878105,"G1"
"B5.MAA000652.3_10_M.1.1",-0.342095492014814,-0.26437307431539,"G1"
"B5.MAA000844.3_10_M.1.1",-0.711991435710776,-0.556905121332328,"G1"
"B5.MAA000848.3_10_M.1.1",1.04991302227587,-0.81776423390081,"S"
"B5.MAA001844.3_38_F.1.1",1.03921215889386,1.21838002497957,"G2M"
"B5.MAA001883.3_39_F.1.1",-0.520230775304439,-0.759878591666246,"G1"
"B5.MAA001884.3_38_F.1.1",-0.617653005604742,-0.550848751932024,"G1"
"B6.D041912.3_8_M.1.1",1.54320600816884,0.634759330125364,"S"
"B6.D042044.3_9_M.1.1",0.356004755310153,3.97560247367046,"G2M"
"B6.D042193.3_8_M.1.1",-0.694991661069346,-0.599634005309516,"G1"
"B6.D042479.3_8_M.1.1",-0.847871860749558,-0.576350240672829,"G1"
"B6.MAA000409.3_10_M.1.1",-0.708951959061106,0.245368034474489,"G2M"
"B6.MAA000600.3_8_M.1.1",-0.535015157270605,-1.01682753196466,"G1"
"B6.MAA000639.3_9_M.1.1",0.677570163985545,2.12701759676619,"G2M"
"B6.MAA000844.3_10_M.1.1",-0.581557303083106,-0.359712560295057,"G1"
"B6.MAA000848.3_10_M.1.1",-0.344236436633757,-0.812663276674218,"G1"
"B6.MAA001844.3_38_F.1.1",0.781007017082996,-0.327600041690691,"S"
"B6.MAA001883.3_39_F.1.1",1.10013692692724,3.6642305565407,"G2M"
"B6.MAA001884.3_38_F.1.1",0.413165973296208,-0.300665264969007,"S"
"B6.MAA001887.3_39_F.1.1",-0.736556538529667,-0.41642134893057,"G1"
"B7.D041912.3_8_M.1.1",1.37339657254471,1.11872902185429,"S"
"B7.D042044.3_9_M.1.1",-0.278085806494131,-0.749308022373858,"G1"
"B7.D042193.3_8_M.1.1",0.0345367938979295,-0.691690241520101,"S"
"B7.D045139.3_39_F.1.1",-0.509261133169337,-0.441002977635386,"G1"
"B7.D045140.3_38_F.1.1",-0.690734139847706,0.749097078878561,"G2M"
"B7.MAA000409.3_10_M.1.1",2.7105972073961,0.660282761262124,"S"
"B7.MAA000600.3_8_M.1.1",0.354598556872561,2.61678179350139,"G2M"
"B7.MAA000639.3_9_M.1.1",-0.72049686666204,-0.266922027709169,"G1"
"B7.MAA000652.3_10_M.1.1",-0.469594925699082,-0.112419169267776,"G1"
"B7.MAA000844.3_10_M.1.1",-0.316583114359926,-0.401871351347708,"G1"
"B7.MAA000848.3_10_M.1.1",0.0490214638463025,-0.969832546061303,"S"
"B7.MAA001884.3_38_F.1.1",-0.215514324925764,-0.229593226061798,"G1"
"B7.MAA001887.3_39_F.1.1",1.32458326803067,1.54825530883404,"G2M"
"B8.D041912.3_8_M.1.1",-1.11355646638253,-0.843908836430484,"G1"
"B8.D042193.3_8_M.1.1",-0.986742507095727,-0.769842190784964,"G1"
"B8.D045139.3_39_F.1.1",-0.700018783130292,-0.269193562636872,"G1"
"B8.D045140.3_38_F.1.1",-0.45470546429359,-0.784857404940785,"G1"
"B8.MAA000409.3_10_M.1.1",-0.77548223249664,-0.369543648032545,"G1"
"B8.MAA000596.3_9_M.1.1",-0.82830222710928,-1.07868185065705,"G1"
"B8.MAA000600.3_8_M.1.1",1.44386879630282,-0.372958737007042,"S"
"B8.MAA000639.3_9_M.1.1",1.91223428834934,0.232855812722527,"S"
"B8.MAA000652.3_10_M.1.1",-0.435619739568719,-0.433096658797062,"G1"
"B8.MAA000844.3_10_M.1.1",0.208451674764006,-0.531442496489135,"S"
"B8.MAA000848.3_10_M.1.1",-0.57852319795165,-0.883262912924365,"G1"
"B8.MAA001842.3_38_F.1.1",-0.708166219082101,-0.426762798343008,"G1"
"B8.MAA001844.3_38_F.1.1",-0.937220531157659,0.42132159267123,"G2M"
"B8.MAA001884.3_38_F.1.1",-0.799490241750686,-0.829284507883088,"G1"
"B8.MAA001887.3_39_F.1.1",0.339645668581892,-0.783828245486602,"S"
"B9.D041912.3_8_M.1.1",-0.875745311895389,-0.72297110213299,"G1"
"B9.D042044.3_9_M.1.1",-0.911166427912711,-0.655852735357235,"G1"
"B9.D042193.3_8_M.1.1",2.21502874187248,0.153287841225295,"S"
"B9.D042479.3_8_M.1.1",1.84622559461021,3.74097835832498,"G2M"
"B9.D045140.3_38_F.1.1",-0.491951696932551,-0.326850205583833,"G1"
"B9.MAA000409.3_10_M.1.1",-1.1232694752034,-0.698957338837582,"G1"
"B9.MAA000600.3_8_M.1.1",2.02819161172293,0.860872180877378,"S"
"B9.MAA000844.3_10_M.1.1",-0.649434129504532,-0.427731701424475,"G1"
"B9.MAA000848.3_10_M.1.1",0.391149170434316,2.21780909613816,"G2M"
"B9.MAA001842.3_38_F.1.1",-0.261162675330858,-0.21515066523676,"G1"
"B9.MAA001844.3_38_F.1.1",-0.641419463238362,-0.549121801950199,"G1"
"B9.MAA001884.3_38_F.1.1",-0.869366419242426,-0.611014820283948,"G1"
"B9.MAA001887.3_39_F.1.1",2.24960648764316,-0.00201283549618703,"S"
"C1.D041912.3_8_M.1.1",0.525033950505692,2.78011475466406,"G2M"
"C1.D042044.3_9_M.1.1",-0.572258110635207,-0.581458682882673,"G1"
"C1.D042479.3_8_M.1.1",-0.560360089760766,-0.384510958194495,"G1"
"C1.D045140.3_38_F.1.1",0.303490748150492,1.2597907535512,"G2M"
"C1.MAA000409.3_10_M.1.1",0.880937656892135,2.54426766060437,"G2M"
"C1.MAA000596.3_9_M.1.1",0.804886980978087,-1.13406207425729,"S"
"C1.MAA000600.3_8_M.1.1",1.63231736006203,-0.582970228385993,"S"
"C1.MAA000639.3_9_M.1.1",-1.06313888214048,-0.560958183741085,"G1"
"C1.MAA000652.3_10_M.1.1",1.0468573603248,2.63863182860068,"G2M"
"C1.MAA000844.3_10_M.1.1",-0.742399820283212,-0.601558830795833,"G1"
"C1.MAA000848.3_10_M.1.1",2.53969933187803,0.871758500213678,"S"
"C1.MAA001842.3_38_F.1.1",-0.513323887122166,-0.591707546607274,"G1"
"C1.MAA001844.3_38_F.1.1",-1.40563061052454,-0.652578438479862,"G1"
"C1.MAA001883.3_39_F.1.1",-0.702489724140465,-0.655478987971862,"G1"
"C1.MAA001884.3_38_F.1.1",-0.15580523979648,-0.4127123580465,"G1"
"C1.MAA001887.3_39_F.1.1",-0.611797213313586,-0.461872913056077,"G1"
"C1.MAA001888.3_39_F.1.1",-0.744891502080104,-1.0382057776103,"G1"
"C10.D041912.3_8_M.1.1",-1.43433112303848,-0.87237496702273,"G1"
"C10.D042044.3_9_M.1.1",2.10069080227219,2.14141716327213,"G2M"
"C10.D042193.3_8_M.1.1",-0.276373784543383,-0.281270949901401,"G1"
"C10.D042479.3_8_M.1.1",-0.105041662258702,-0.0967838054166973,"G1"
"C10.MAA000409.3_10_M.1.1",-0.718533828117173,-0.534160475517947,"G1"
"C10.MAA000596.3_9_M.1.1",2.06611401407782,-0.405222180836088,"S"
"C10.MAA000600.3_8_M.1.1",-0.542829635059792,-0.727897826355704,"G1"
"C10.MAA000652.3_10_M.1.1",1.50524595218278,1.41485170753971,"S"
"C10.MAA000844.3_10_M.1.1",-0.314233634938525,-0.733222366030357,"G1"
"C10.MAA000848.3_10_M.1.1",-0.982956613200512,-0.694569199949904,"G1"
"C10.MAA001844.3_38_F.1.1",-0.859872404297393,-0.999333101953295,"G1"
"C10.MAA001884.3_38_F.1.1",-0.70206156950092,-0.516108545031432,"G1"
"C10.MAA001887.3_39_F.1.1",0.880495577599064,1.49891529457404,"G2M"
"C11.D041912.3_8_M.1.1",-0.528818639859315,-0.606994208783315,"G1"
"C11.D042044.3_9_M.1.1",-0.935677319095206,-0.905751453757954,"G1"
"C11.D042193.3_8_M.1.1",-0.518742070663018,-0.364345603480451,"G1"
"C11.D042467.3_9_M.1.1",-0.513728772703478,-0.904731207873372,"G1"
"C11.D042479.3_8_M.1.1",0.938947583125349,-0.860527238277704,"S"
